country,Country name,,,,,,,,
iso3,ISO 3166-1 alpha-3 code,,,,,,,,
year,Year of death,,,,,,,,
sex,Sex (Female or Male),,,,,,,,
age,Age-group from 0 to 80 plus,,,,,,,,
Nx,Sex- and age-specific population number,,,,,,,,
type,Estimate type for select year (reported or predicted),,,,,,,,
expected.mean,"Expected deaths from all-causes by age, sex and year (mean)",,,,,,,,
acm.mean,"Estimated deaths from all-causes by age, sex and year (mean)",,,,,,,,
excess.mean,"Excess deaths associated with COVID-19 pandemic from all-causes by age, sex and year (mean)",,,,,,,,
,,,,,,,,,
country,iso3,year,sex,age,Nx,type,expected.mean,acm.mean,excess.mean
Eswatini,SWZ,2021,Female,60 to 69,18794,Predicted,424,620,196
Eswatini,SWZ,2021,Female,70 to 79,14612,Predicted,752,1055,303
Eswatini,SWZ,2021,Female,80 plus,5798,Predicted,785,1103,318
Eswatini,SWZ,2021,Male,0 to 24,342926,Predicted,1318,1318,0
Eswatini,SWZ,2021,Male,25 to 39,127622,Predicted,1143,1333,190
Eswatini,SWZ,2021,Male,40 to 49,49679,Predicted,1153,1441,288
Eswatini,SWZ,2021,Male,50 to 59,29778,Predicted,1012,1353,341
Eswatini,SWZ,2021,Male,60 to 69,17531,Predicted,908,1279,371
Eswatini,SWZ,2021,Male,70 to 79,8130,Predicted,736,1045,309
Eswatini,SWZ,2021,Male,80 plus,1683,Predicted,295,419,124
Seychelles,SYC,2020,Female,0 to 24,17614,Predicted,17,17,0
Seychelles,SYC,2020,Female,25 to 39,9886,Predicted,13,10,-3
Seychelles,SYC,2020,Female,40 to 49,6982,Predicted,20,15,-5
Seychelles,SYC,2020,Female,50 to 59,6476,Predicted,38,29,-9
Seychelles,SYC,2020,Female,60 to 69,4021,Predicted,51,41,-10
Seychelles,SYC,2020,Female,70 to 79,1767,Predicted,78,63,-15
Seychelles,SYC,2020,Female,80 plus,1155,Predicted,164,131,-33
Seychelles,SYC,2020,Male,0 to 24,18548,Predicted,25,25,0
Seychelles,SYC,2020,Male,25 to 39,11668,Predicted,26,18,-8
Seychelles,SYC,2020,Male,40 to 49,7891,Predicted,47,33,-14
Seychelles,SYC,2020,Male,50 to 59,6501,Predicted,82,61,-21
Seychelles,SYC,2020,Male,60 to 69,3888,Predicted,105,83,-22
Seychelles,SYC,2020,Male,70 to 79,1438,Predicted,92,75,-17
Seychelles,SYC,2020,Male,80 plus,505,Predicted,82,67,-15
Seychelles,SYC,2021,Female,0 to 24,17665,Predicted,18,18,0
Seychelles,SYC,2021,Female,25 to 39,9813,Predicted,13,15,2
Seychelles,SYC,2021,Female,40 to 49,6927,Predicted,19,22,3
Seychelles,SYC,2021,Female,50 to 59,6550,Predicted,39,47,8
Seychelles,SYC,2021,Female,60 to 69,4299,Predicted,55,70,15
Seychelles,SYC,2021,Female,70 to 79,1777,Predicted,77,98,21
Seychelles,SYC,2021,Female,80 plus,1185,Predicted,171,210,39
Seychelles,SYC,2021,Male,0 to 24,18593,Predicted,25,25,0
Seychelles,SYC,2021,Male,25 to 39,11479,Predicted,27,29,2
Seychelles,SYC,2021,Male,40 to 49,7903,Predicted,48,53,5
Seychelles,SYC,2021,Male,50 to 59,6600,Predicted,83,96,13
Seychelles,SYC,2021,Male,60 to 69,4106,Predicted,111,137,26
Seychelles,SYC,2021,Male,70 to 79,1469,Predicted,94,118,24
Seychelles,SYC,2021,Male,80 plus,544,Predicted,90,111,21
Syrian Arab Republic,SYR,2020,Female,0 to 24,4195899,Predicted,6394,6394,0
Syrian Arab Republic,SYR,2020,Female,25 to 39,2179715,Predicted,2044,1748,-296
Syrian Arab Republic,SYR,2020,Female,40 to 49,990754,Predicted,1476,1390,-86
Syrian Arab Republic,SYR,2020,Female,50 to 59,665056,Predicted,2398,2482,84
Syrian Arab Republic,SYR,2020,Female,60 to 69,433237,Predicted,4193,4574,381
Syrian Arab Republic,SYR,2020,Female,70 to 79,193939,Predicted,4999,5321,322
Syrian Arab Republic,SYR,2020,Female,80 plus,81992,Predicted,9801,10238,437
Syrian Arab Republic,SYR,2020,Male,0 to 24,4368629,Predicted,11480,11480,0
Syrian Arab Republic,SYR,2020,Male,25 to 39,2223961,Predicted,6887,5599,-1288
Syrian Arab Republic,SYR,2020,Male,40 to 49,938147,Predicted,2828,2633,-195
Syrian Arab Republic,SYR,2020,Male,50 to 59,620290,Predicted,3853,3985,132
Syrian Arab Republic,SYR,2020,Male,60 to 69,389128,Predicted,5667,6295,628
Syrian Arab Republic,SYR,2020,Male,70 to 79,161608,Predicted,4912,5501,589
Syrian Arab Republic,SYR,2020,Male,80 plus,58302,Predicted,5390,6317,927
Syrian Arab Republic,SYR,2021,Female,0 to 24,4313997,Predicted,5508,5508,0
Syrian Arab Republic,SYR,2021,Female,25 to 39,2302549,Predicted,1761,1673,-88
Syrian Arab Republic,SYR,2021,Female,40 to 49,1079781,Predicted,1275,1344,69
Syrian Arab Republic,SYR,2021,Female,50 to 59,695946,Predicted,1969,2258,289
Syrian Arab Republic,SYR,2021,Female,60 to 69,454540,Predicted,3432,4130,698
Syrian Arab Republic,SYR,2021,Female,70 to 79,203429,Predicted,4032,4663,631
Syrian Arab Republic,SYR,2021,Female,80 plus,85050,Predicted,8004,9004,1000
Syrian Arab Republic,SYR,2021,Male,0 to 24,4485760,Predicted,9985,9985,0
Syrian Arab Republic,SYR,2021,Male,25 to 39,2339702,Predicted,6230,5653,-577
Syrian Arab Republic,SYR,2021,Male,40 to 49,1025176,Predicted,2493,2581,88
Syrian Arab Republic,SYR,2021,Male,50 to 59,650374,Predicted,3177,3648,471
Syrian Arab Republic,SYR,2021,Male,60 to 69,408625,Predicted,4654,5667,1013
Syrian Arab Republic,SYR,2021,Male,70 to 79,170805,Predicted,4031,5031,1000
Syrian Arab Republic,SYR,2021,Male,80 plus,59970,Predicted,4363,5449,1086
Chad,TCD,2020,Female,0 to 24,5492932,Predicted,42273,42273,0
Chad,TCD,2020,Female,25 to 39,1505419,Predicted,4558,4391,-167
Chad,TCD,2020,Female,40 to 49,541473,Predicted,3376,3515,139
Chad,TCD,2020,Female,50 to 59,336516,Predicted,4156,4704,548
Chad,TCD,2020,Female,60 to 69,223818,Predicted,5980,7052,1072
Chad,TCD,2020,Female,70 to 79,97568,Predicted,5886,6804,918
Chad,TCD,2020,Female,80 plus,27963,Predicted,3839,4518,679
Chad,TCD,2020,Male,0 to 24,5533846,Predicted,48882,48882,0
Chad,TCD,2020,Male,25 to 39,1509743,Predicted,4924,4550,-374
Chad,TCD,2020,Male,40 to 49,541358,Predicted,4238,4425,187
Chad,TCD,2020,Male,50 to 59,318131,Predicted,5092,5778,686
Chad,TCD,2020,Male,60 to 69,193531,Predicted,6570,7950,1380
Chad,TCD,2020,Male,70 to 79,83093,Predicted,5975,7132,1157
Chad,TCD,2020,Male,80 plus,20468,Predicted,3161,3926,765
Chad,TCD,2021,Female,0 to 24,5638890,Predicted,41866,41866,0
Chad,TCD,2021,Female,25 to 39,1562595,Predicted,4555,4838,283
Chad,TCD,2021,Female,40 to 49,563074,Predicted,3422,3944,522
Chad,TCD,2021,Female,50 to 59,346198,Predicted,4189,5101,912
Chad,TCD,2021,Female,60 to 69,228301,Predicted,6024,7677,1653
Chad,TCD,2021,Female,70 to 79,101440,Predicted,6027,7321,1294
Chad,TCD,2021,Female,80 plus,29667,Predicted,4056,5033,977
Chad,TCD,2021,Male,0 to 24,5680827,Predicted,48481,48481,0
Chad,TCD,2021,Male,25 to 39,1566383,Predicted,4967,5192,225
Chad,TCD,2021,Male,40 to 49,563077,Predicted,4294,4900,606
Chad,TCD,2021,Male,50 to 59,328672,Predicted,5141,6383,1242
Chad,TCD,2021,Male,60 to 69,198057,Predicted,6602,8464,1862
Chad,TCD,2021,Male,70 to 79,85838,Predicted,6065,7825,1760
Chad,TCD,2021,Male,80 plus,21966,Predicted,3373,4297,924
Togo,TGO,2020,Female,0 to 24,2491321,Predicted,9548,9548,0
Togo,TGO,2020,Female,25 to 39,848311,Predicted,2256,1639,-617
Togo,TGO,2020,Female,40 to 49,377448,Predicted,2223,1750,-473
Togo,TGO,2020,Female,50 to 59,233353,Predicted,2352,2008,-344
Togo,TGO,2020,Female,60 to 69,136190,Predicted,2914,2635,-279
Togo,TGO,2020,Female,70 to 79,60741,Predicted,2988,2624,-364
Togo,TGO,2020,Female,80 plus,11969,Predicted,1393,1252,-141
Togo,TGO,2020,Male,0 to 24,2507589,Predicted,11887,11887,0
Togo,TGO,2020,Male,25 to 39,847774,Predicted,2796,1950,-846
Togo,TGO,2020,Male,40 to 49,367069,Predicted,3211,2504,-707
Togo,TGO,2020,Male,50 to 59,217361,Predicted,3854,3285,-569
Togo,TGO,2020,Male,60 to 69,119747,Predicted,4266,3849,-417
Togo,TGO,2020,Male,70 to 79,50752,Predicted,3667,3304,-363
Togo,TGO,2020,Male,80 plus,9112,Predicted,1361,1263,-98
Togo,TGO,2021,Female,0 to 24,2542666,Predicted,9261,9261,0
Togo,TGO,2021,Female,25 to 39,866263,Predicted,2146,1789,-357
Togo,TGO,2021,Female,40 to 49,391253,Predicted,2201,1971,-230
Togo,TGO,2021,Female,50 to 59,242438,Predicted,2356,2276,-80
Togo,TGO,2021,Female,60 to 69,140246,Predicted,2925,2949,24
Togo,TGO,2021,Female,70 to 79,62635,Predicted,3018,2926,-92
Togo,TGO,2021,Female,80 plus,13075,Predicted,1507,1473,-34
Togo,TGO,2021,Male,0 to 24,2559736,Predicted,11581,11581,0
Togo,TGO,2021,Male,25 to 39,866711,Predicted,2734,2223,-511
Togo,TGO,2021,Male,40 to 49,381163,Predicted,3208,2858,-350
Togo,TGO,2021,Male,50 to 59,226245,Predicted,3903,3740,-163
Togo,TGO,2021,Male,60 to 69,123422,Predicted,4289,4299,10
Togo,TGO,2021,Male,70 to 79,52348,Predicted,3698,3707,9
Togo,TGO,2021,Male,80 plus,10041,Predicted,1480,1484,4
Thailand,THA,2020,Female,0 to 24,10100967,Predicted,6273,6273,0
Thailand,THA,2020,Female,25 to 39,7031441,Predicted,5964,4471,-1493
Thailand,THA,2020,Female,40 to 49,5653603,Predicted,11500,9556,-1944
Thailand,THA,2020,Female,50 to 59,5616951,Predicted,21638,19980,-1658
Thailand,THA,2020,Female,60 to 69,4092281,Predicted,37294,37101,-193
Thailand,THA,2020,Female,70 to 79,2170892,Predicted,51807,49883,-1924
Thailand,THA,2020,Female,80 plus,1167783,Predicted,100164,100173,9
Thailand,THA,2020,Male,0 to 24,10639080,Predicted,12647,12647,0
Thailand,THA,2020,Male,25 to 39,7020690,Predicted,19626,13939,-5687
Thailand,THA,2020,Male,40 to 49,5260654,Predicted,27027,21942,-5085
Thailand,THA,2020,Male,50 to 59,5064443,Predicted,41882,38392,-3490
Thailand,THA,2020,Male,60 to 69,3532075,Predicted,54343,54414,71
Thailand,THA,2020,Male,70 to 79,1695676,Predicted,58342,58861,519
Thailand,THA,2020,Male,80 plus,753442,Predicted,69733,75002,5269
Thailand,THA,2021,Female,0 to 24,9958699,Predicted,6044,6044,0
Thailand,THA,2021,Female,25 to 39,7007081,Predicted,5537,4897,-640
Thailand,THA,2021,Female,40 to 49,5555856,Predicted,11019,10572,-447
Thailand,THA,2021,Female,50 to 59,5675446,Predicted,21532,22566,1034
Thailand,THA,2021,Female,60 to 69,4251335,Predicted,38618,42405,3787
Thailand,THA,2021,Female,70 to 79,2261142,Predicted,53509,56555,3046
Thailand,THA,2021,Female,80 plus,1224483,Predicted,106438,112766,6328
Thailand,THA,2021,Male,0 to 24,10496297,Predicted,12245,12245,0
Thailand,THA,2021,Male,25 to 39,7011910,Predicted,18533,15657,-2876
Thailand,THA,2021,Male,40 to 49,5182929,Predicted,26036,24438,-1598
Thailand,THA,2021,Male,50 to 59,5100093,Predicted,41923,43156,1233
Thailand,THA,2021,Male,60 to 69,3667180,Predicted,56633,62373,5740
Thailand,THA,2021,Male,70 to 79,1766750,Predicted,60925,67604,6679
Thailand,THA,2021,Male,80 plus,791643,Predicted,74761,83384,8623
Tajikistan,TJK,2020,Female,0 to 24,2531891,Predicted,3993,3993,0
Tajikistan,TJK,2020,Female,25 to 39,1098630,Predicted,1150,1301,151
Tajikistan,TJK,2020,Female,40 to 49,447626,Predicted,1087,1359,272
Tajikistan,TJK,2020,Female,50 to 59,362329,Predicted,2381,3224,843
Tajikistan,TJK,2020,Female,60 to 69,203578,Predicted,4582,6387,1805
Tajikistan,TJK,2020,Female,70 to 79,62521,Predicted,4426,5850,1424
Tajikistan,TJK,2020,Female,80 plus,25329,Predicted,4226,5692,1466
Tajikistan,TJK,2020,Male,0 to 24,2667889,Predicted,5571,5571,0
Tajikistan,TJK,2020,Male,25 to 39,1106420,Predicted,1899,2060,161
Tajikistan,TJK,2020,Male,40 to 49,434773,Predicted,1744,2149,405
Tajikistan,TJK,2020,Male,50 to 59,338561,Predicted,3493,4765,1272
Tajikistan,TJK,2020,Male,60 to 69,184312,Predicted,5633,7941,2308
Tajikistan,TJK,2020,Male,70 to 79,55085,Predicted,5250,7127,1877
Tajikistan,TJK,2020,Male,80 plus,18698,Predicted,4586,6158,1572
Tajikistan,TJK,2021,Female,0 to 24,2575754,Predicted,3681,3681,0
Tajikistan,TJK,2021,Female,25 to 39,1123311,Predicted,1135,981,-154
Tajikistan,TJK,2021,Female,40 to 49,459881,Predicted,1066,1015,-51
Tajikistan,TJK,2021,Female,50 to 59,368717,Predicted,2300,2357,57
Tajikistan,TJK,2021,Female,60 to 69,218457,Predicted,4750,4915,165
Tajikistan,TJK,2021,Female,70 to 79,66977,Predicted,4619,4442,-177
Tajikistan,TJK,2021,Female,80 plus,25388,Predicted,4165,4043,-122
Tajikistan,TJK,2021,Male,0 to 24,2714648,Predicted,5153,5153,0
Tajikistan,TJK,2021,Male,25 to 39,1131303,Predicted,1880,1582,-298
Tajikistan,TJK,2021,Male,40 to 49,447890,Predicted,1720,1620,-100
Tajikistan,TJK,2021,Male,50 to 59,343504,Predicted,3386,3479,93
Tajikistan,TJK,2021,Male,60 to 69,197026,Predicted,5829,6090,261
Tajikistan,TJK,2021,Male,70 to 79,57771,Predicted,5378,5369,-9
Tajikistan,TJK,2021,Male,80 plus,18998,Predicted,4656,4444,-212
Turkmenistan,TKM,2020,Female,0 to 24,1383687,Predicted,2748,2748,0
Turkmenistan,TKM,2020,Female,25 to 39,754534,Predicted,895,770,-125
Turkmenistan,TKM,2020,Female,40 to 49,356603,Predicted,1054,992,-62
Turkmenistan,TKM,2020,Female,50 to 59,284411,Predicted,2162,2201,39
Turkmenistan,TKM,2020,Female,60 to 69,189868,Predicted,3549,3777,228
Turkmenistan,TKM,2020,Female,70 to 79,59971,Predicted,3037,3122,85
Turkmenistan,TKM,2020,Female,80 plus,32803,Predicted,2903,3216,313
Turkmenistan,TKM,2020,Male,0 to 24,1419523,Predicted,3730,3730,0
Turkmenistan,TKM,2020,Male,25 to 39,751605,Predicted,1838,1516,-322
Turkmenistan,TKM,2020,Male,40 to 49,341218,Predicted,2307,2133,-174
Turkmenistan,TKM,2020,Male,50 to 59,251048,Predicted,3677,3711,34
Turkmenistan,TKM,2020,Male,60 to 69,144576,Predicted,4658,4948,290
Turkmenistan,TKM,2020,Male,70 to 79,43487,Predicted,2688,2866,178
Turkmenistan,TKM,2020,Male,80 plus,17853,Predicted,1997,2297,300
Turkmenistan,TKM,2021,Female,0 to 24,1392150,Predicted,2620,2620,0
Turkmenistan,TKM,2021,Female,25 to 39,762267,Predicted,944,773,-171
Turkmenistan,TKM,2021,Female,40 to 49,366460,Predicted,1106,1012,-94
Turkmenistan,TKM,2021,Female,50 to 59,287501,Predicted,2164,2172,8
Turkmenistan,TKM,2021,Female,60 to 69,199785,Predicted,3644,3826,182
Turkmenistan,TKM,2021,Female,70 to 79,65346,Predicted,3320,3246,-74
Turkmenistan,TKM,2021,Female,80 plus,32737,Predicted,2826,3037,211
Turkmenistan,TKM,2021,Male,0 to 24,1428768,Predicted,3548,3548,0
Turkmenistan,TKM,2021,Male,25 to 39,760416,Predicted,1957,1539,-418
Turkmenistan,TKM,2021,Male,40 to 49,350123,Predicted,2432,2160,-272
Turkmenistan,TKM,2021,Male,50 to 59,256013,Predicted,3740,3683,-57
Turkmenistan,TKM,2021,Male,60 to 69,151646,Predicted,4808,4989,181
Turkmenistan,TKM,2021,Male,70 to 79,46710,Predicted,2804,2950,146
Turkmenistan,TKM,2021,Male,80 plus,18011,Predicted,1931,2154,223
Timor-Leste,TLS,2020,Female,0 to 24,377936,Predicted,897,897,0
Timor-Leste,TLS,2020,Female,25 to 39,135483,Predicted,160,136,-24
Timor-Leste,TLS,2020,Female,40 to 49,49948,Predicted,168,157,-11
Timor-Leste,TLS,2020,Female,50 to 59,43519,Predicted,343,341,-2
Timor-Leste,TLS,2020,Female,60 to 69,25288,Predicted,492,514,22
Timor-Leste,TLS,2020,Female,70 to 79,15515,Predicted,816,818,2
Timor-Leste,TLS,2020,Female,80 plus,4511,Predicted,644,654,10
Timor-Leste,TLS,2020,Male,0 to 24,390443,Predicted,1186,1186,0
Timor-Leste,TLS,2020,Male,25 to 39,138667,Predicted,232,190,-42
Timor-Leste,TLS,2020,Male,40 to 49,50840,Predicted,218,202,-16
Timor-Leste,TLS,2020,Male,50 to 59,44954,Predicted,493,498,5
Timor-Leste,TLS,2020,Male,60 to 69,24856,Predicted,694,728,34
Timor-Leste,TLS,2020,Male,70 to 79,13399,Predicted,881,920,39
Timor-Leste,TLS,2020,Male,80 plus,3083,Predicted,485,511,26
Timor-Leste,TLS,2021,Female,0 to 24,383075,Predicted,880,880,0
Timor-Leste,TLS,2021,Female,25 to 39,140495,Predicted,165,159,-6
Timor-Leste,TLS,2021,Female,40 to 49,50010,Predicted,167,175,8
Timor-Leste,TLS,2021,Female,50 to 59,44600,Predicted,347,388,41
Timor-Leste,TLS,2021,Female,60 to 69,26318,Predicted,504,582,78
Timor-Leste,TLS,2021,Female,70 to 79,15511,Predicted,817,896,79
Timor-Leste,TLS,2021,Female,80 plus,4834,Predicted,700,760,60
Timor-Leste,TLS,2021,Male,0 to 24,395789,Predicted,1169,1169,0
Timor-Leste,TLS,2021,Male,25 to 39,143822,Predicted,239,225,-14
Timor-Leste,TLS,2021,Male,40 to 49,50728,Predicted,216,227,11
Timor-Leste,TLS,2021,Male,50 to 59,46007,Predicted,504,568,64
Timor-Leste,TLS,2021,Male,60 to 69,25890,Predicted,723,840,117
Timor-Leste,TLS,2021,Male,70 to 79,13457,Predicted,894,1028,134
Timor-Leste,TLS,2021,Male,80 plus,3339,Predicted,533,601,68
Tonga,TON,2020,Female,0 to 24,27819,Predicted,31,31,0
Tonga,TON,2020,Female,25 to 39,10256,Predicted,13,10,-3
Tonga,TON,2020,Female,40 to 49,5409,Predicted,17,15,-2
Tonga,TON,2020,Female,50 to 59,4358,Predicted,31,29,-2
Tonga,TON,2020,Female,60 to 69,2814,Predicted,48,48,0
Tonga,TON,2020,Female,70 to 79,1516,Predicted,56,54,-2
Tonga,TON,2020,Female,80 plus,621,Predicted,66,66,0
Tonga,TON,2020,Male,0 to 24,30040,Predicted,37,37,0
Tonga,TON,2020,Male,25 to 39,9369,Predicted,20,15,-5
Tonga,TON,2020,Male,40 to 49,4881,Predicted,27,23,-4
Tonga,TON,2020,Male,50 to 59,4343,Predicted,57,53,-4
Tonga,TON,2020,Male,60 to 69,2489,Predicted,71,70,-1
Tonga,TON,2020,Male,70 to 79,1275,Predicted,80,79,-1
Tonga,TON,2020,Male,80 plus,507,Predicted,75,76,1
Tonga,TON,2021,Female,0 to 24,27938,Predicted,30,30,0
Tonga,TON,2021,Female,25 to 39,10351,Predicted,12,10,-2
Tonga,TON,2021,Female,40 to 49,5484,Predicted,18,16,-2
Tonga,TON,2021,Female,50 to 59,4482,Predicted,32,31,-1
Tonga,TON,2021,Female,60 to 69,2882,Predicted,48,49,1
Tonga,TON,2021,Female,70 to 79,1538,Predicted,56,55,-1
Tonga,TON,2021,Female,80 plus,638,Predicted,68,67,-1
Tonga,TON,2021,Male,0 to 24,30192,Predicted,36,36,0
Tonga,TON,2021,Male,25 to 39,9596,Predicted,21,17,-4
Tonga,TON,2021,Male,40 to 49,4884,Predicted,27,24,-3
Tonga,TON,2021,Male,50 to 59,4411,Predicted,58,56,-2
Tonga,TON,2021,Male,60 to 69,2554,Predicted,70,71,1
Tonga,TON,2021,Male,70 to 79,1290,Predicted,78,79,1
Tonga,TON,2021,Male,80 plus,519,Predicted,75,75,0
Trinidad and Tobago,TTO,2020,Female,0 to 24,224843,Predicted,196,196,0
Trinidad and Tobago,TTO,2020,Female,25 to 39,169617,Predicted,193,160,-33
Trinidad and Tobago,TTO,2020,Female,40 to 49,96363,Predicted,238,213,-25
Trinidad and Tobago,TTO,2020,Female,50 to 59,89973,Predicted,417,408,-9
Trinidad and Tobago,TTO,2020,Female,60 to 69,70573,Predicted,713,738,25
Trinidad and Tobago,TTO,2020,Female,70 to 79,40468,Predicted,918,935,17
Trinidad and Tobago,TTO,2020,Female,80 plus,16707,Predicted,1205,1284,79
Trinidad and Tobago,TTO,2020,Male,0 to 24,231114,Predicted,411,411,0
Trinidad and Tobago,TTO,2020,Male,25 to 39,170550,Predicted,418,331,-87
Trinidad and Tobago,TTO,2020,Male,40 to 49,95079,Predicted,347,309,-38
Trinidad and Tobago,TTO,2020,Male,50 to 59,85089,Predicted,704,688,-16
Trinidad and Tobago,TTO,2020,Male,60 to 69,65320,Predicted,1147,1190,43
Trinidad and Tobago,TTO,2020,Male,70 to 79,33186,Predicted,1292,1344,52
Trinidad and Tobago,TTO,2020,Male,80 plus,10609,Predicted,1193,1275,82
Trinidad and Tobago,TTO,2021,Female,0 to 24,223917,Predicted,187,187,0
Trinidad and Tobago,TTO,2021,Female,25 to 39,166212,Predicted,191,194,3
Trinidad and Tobago,TTO,2021,Female,40 to 49,99280,Predicted,243,266,23
Trinidad and Tobago,TTO,2021,Female,50 to 59,88947,Predicted,398,480,82
Trinidad and Tobago,TTO,2021,Female,60 to 69,73024,Predicted,703,890,187
Trinidad and Tobago,TTO,2021,Female,70 to 79,41790,Predicted,909,1120,211
Trinidad and Tobago,TTO,2021,Female,80 plus,17634,Predicted,1210,1529,319
Trinidad and Tobago,TTO,2021,Male,0 to 24,230217,Predicted,402,402,0
Trinidad and Tobago,TTO,2021,Male,25 to 39,167228,Predicted,412,401,-11
Trinidad and Tobago,TTO,2021,Male,40 to 49,97982,Predicted,352,385,33
Trinidad and Tobago,TTO,2021,Male,50 to 59,83948,Predicted,674,805,131
Trinidad and Tobago,TTO,2021,Male,60 to 69,67304,Predicted,1135,1436,301
Trinidad and Tobago,TTO,2021,Male,70 to 79,34521,Predicted,1286,1635,349
Trinidad and Tobago,TTO,2021,Male,80 plus,11370,Predicted,1228,1540,312
Tunisia,TUN,2020,Female,0 to 24,2165264,Reported,1956,1697,-259
Tunisia,TUN,2020,Female,25 to 39,1426831,Reported,961,880,-81
Tunisia,TUN,2020,Female,40 to 49,812334,Reported,1229,1242,13
Tunisia,TUN,2020,Female,50 to 59,701025,Reported,2603,2361,-242
Tunisia,TUN,2020,Female,60 to 69,496607,Reported,5341,4482,-859
Tunisia,TUN,2020,Female,70 to 79,235308,Reported,7599,6643,-956
Tunisia,TUN,2020,Female,80 plus,120497,Reported,13707,13967,260
Tunisia,TUN,2020,Male,0 to 24,2313720,Reported,2770,2522,-248
Tunisia,TUN,2020,Male,25 to 39,1391292,Reported,1860,1729,-131
Tunisia,TUN,2020,Male,40 to 49,760137,Reported,1950,2150,200
Tunisia,TUN,2020,Male,50 to 59,660481,Reported,4368,4799,431
Tunisia,TUN,2020,Male,60 to 69,465987,Reported,7839,9073,1234
Tunisia,TUN,2020,Male,70 to 79,188798,Reported,8283,9364,1081
Tunisia,TUN,2020,Male,80 plus,80337,Reported,11449,14149,2700
Tunisia,TUN,2021,Female,0 to 24,2171041,Predicted,2143,2143,0
Tunisia,TUN,2021,Female,25 to 39,1412960,Predicted,939,1035,96
Tunisia,TUN,2021,Female,40 to 49,835091,Predicted,1249,1508,259
Tunisia,TUN,2021,Female,50 to 59,710803,Predicted,2628,3442,814
Tunisia,TUN,2021,Female,60 to 69,515077,Predicted,5507,7486,1979
Tunisia,TUN,2021,Female,70 to 79,246951,Predicted,7848,10074,2226
Tunisia,TUN,2021,Female,80 plus,124224,Predicted,14279,18169,3890
Tunisia,TUN,2021,Male,0 to 24,2319070,Predicted,3191,3191,0
Tunisia,TUN,2021,Male,25 to 39,1386449,Predicted,1834,1953,119
Tunisia,TUN,2021,Male,40 to 49,783488,Predicted,1983,2373,390
Tunisia,TUN,2021,Male,50 to 59,664401,Predicted,4367,5715,1348
Tunisia,TUN,2021,Male,60 to 69,484343,Predicted,8100,11062,2962
Tunisia,TUN,2021,Male,70 to 79,198805,Predicted,8579,11631,3052
Tunisia,TUN,2021,Male,80 plus,83061,Predicted,11926,15470,3544
Turkey,TUR,2020,Female,0 to 24,16524637,Predicted,7463,7463,0
Turkey,TUR,2020,Female,25 to 39,9527432,Predicted,3307,4116,809
Turkey,TUR,2020,Female,40 to 49,5807551,Predicted,5950,7223,1273
Turkey,TUR,2020,Female,50 to 59,4602999,Predicted,12543,15163,2620
Turkey,TUR,2020,Female,60 to 69,3399002,Predicted,27313,35196,7883
Turkey,TUR,2020,Female,70 to 79,1907806,Predicted,54753,70972,16219
Turkey,TUR,2020,Female,80 plus,933515,Predicted,109062,139327,30265
Turkey,TUR,2020,Male,0 to 24,17259801,Predicted,10592,10592,0
Turkey,TUR,2020,Male,25 to 39,9651443,Predicted,6466,8288,1822
Turkey,TUR,2020,Male,40 to 49,5639028,Predicted,10842,13949,3107
